text,type
"Ну все настал насморк , теперь он будит меня преследовать до конца зимы . (((",0
RT @victorovna1999: Этот хруст снега под ногами просто великолепен ))*_*,1
@antonina07 @aanechaev некогда всё митингуем не до этого(,0
Да чтоб к тебе пришел успех:D http://t.co/sc9vkAX0uE,1
"Вчерашний ПВД на 150км оказался полным x_x. Назад ехал под дождем, весь мокрый, с ужасным ливнем и ветром, между полями (",0
"@MissWonderTwitt ну и что, ах да у нее еще 15 день рождение.... Она будет выглядеть круче меня((",0
Не матерится при родителях - это уже как минимум инстинкт самосохранения)),1
"@elina_oscarovna @namadda блин, я начинала смотреть этот сериал, мне что-то не понравился:(",0
во сколько спать легла?:) — 01:30 http://t.co/0HZ7j2xzXg,1
@Irreeena у нас учительница болела) не успели пройти программу),1
RT @Moscow_advokat: Где внесенный проект амнистии посмотреть можно? На сайте Известий статья снесена уже(,0
"@Vitalievna_007 большое спасибо Анют, мне очень приятно :* и как хорошо что есть такая как ты, которая выслушает)",1
"Завтра суббота и это классно, но я расстроилась, что 2 девчонки не приезжают ко мне зимой ((",0
в 3 часа коррекция + выбор очередного эскиза для тату))),1
RT @Pavlik_2: оххх наелись:) http://t.co/wvDcgBA8yV,1
дебиановский метапакет libvdpau-driver сцуко битый.. :(,0
RT @tyceditijyw: Говорят наши слили вчера. Жаль. :(,0
@Miracle_Valeri @mr_mr_mr_mr_mr а я лооох( как обычно все пропустила(,0
"Скучаю , дома так холодно без нее ;( #lovely #grandmother #like #yakutsk_germany http://t.co/UwbjHXM9W3",0
@Ramal0307 и ты мне еще сыпешь соль на ранууу((,0
@nphrt нет:( позвоните 253-08-77 скажите кто вы и на когда и закажите.,0
"хочу поскорее уже 12 число!!!))
хочу поскорее увидеться с тобой))",1
"Я НАШЁЛ БРО
""@yanahale: @MsBJustice серьезно? ведь у меня тоже :D""",1
@KimelfeldMari чё такое началось то сразу про мужчин))),1
"Невозможно знать все)главное,знать сегодня,больше чем вчера.",1
"бляяяяя )))) нашел телку с которой потерял девственность )))) 
аааа ))))
такая выдра",1
"@lyubov_orlova Льстят только постоянные продавцы постоянным покупателям, которые стараются не менять магазины. Мне в этом плане повезло)",1
"RT @only_069: Все твиттерские, которые болеют - выздоравливайте!&lt;3
А то вас так много:(( http://t.co/996Cy14RJW",0
"RT @perchik07: @pailizaaa  крутяк ,я сегодня   такую же прогу скачал )",1
"все спать, прощай суббота , жаль что ты так быстро закончилась:(",0
Пытаюсь написать XML-RPC модуль для Яндекс.Блоги. За основу взял этот пример сообщения (,0
"что-то неладо в Датском королевстве, и Wi-fi перестал внезапно работать(",0
"@Ps99Ash да не бойся, она если что всё исправит, тебе скажет что нить и всё) а ты просто забудь всё и иди) аахахахтак что)",1
"Автопортрет за 10 минут. Мда, неважный из меня художник( http://t.co/3VympK3IDl",0
"RT @DariaKarpova2: @3760187 забыла про меня вообще что одна что вторая,ну океюшки:((",0
"@itwasskipper на самом деле, надо с этим еще переспать, а потом уже говорить о впечатлении :) Так что пока не знаю",1
"А... я иногда в неё впадаю, в эту философскую реку, но обычно лишь тогда, когда сам себя довожу до ручки. :-)",1
"@Sher_221B АХАХХА ПОД КЕМОВ НЕВОЗМОЖНО НЕ КОЛБАСИТСЯ :DD 
ОСОБЕННО ПАЛЕВНО КОГДА НА УРОКЕ ИХ СЛУШАЕШЬ И ДРЫГАЕШЬ НОГОЙ ПОДПЕВАЕШЬ И ТД",1
RT @_Do_or_Die__: пятьдесят один  #mtvstars One Direction,0
@vitonka1994 @kostyaby С изи перебор в этот раз. А вот с 7 задачи начинаются интересные),1
@ulanKZ ооо а чего не спите? Все о стране думаете?),1
Меня вообще так то эта новость растроила(,0
RT @xufagelypyf: Нормальность — это очень скучно. Невыносимо скучно. Чертовски скучно. Хоть удавись. х-(,0
"Как же я люблю людей,разговаривающих во сне,столько интересного расскажут)))",1
"Вот что меня бесит, и выводит это когда отвечают вопросом на вопрос :(",0
"@_SvetLanka_O_o у тебя вроде еще парочка в заначке, на меня не надо стрелки метать",0
"С утра училась, тока что примчала домой и адово хочу спать, но! Вечером идем на премьеру бурятского фильма ""Булаг"";)",1
@AnastasiyaSursk кис ты там не растухай) вика у тебя?),1
Перечитала твиты которые отправляла @apllin блять о чем я писала вообще?! Прости Ален))),1
@Sir_Wojc ну я теперь шоколадку хочуууууу(,0
"@AE_belyaeva 
красивую картинку любимому беляшику:) http://t.co/MDydf3629W",1
"@allbertta24 Родители?Блиии,ну ты же не одна:(
Аааа",0
@IrinaMityaninaa Я СОВМЕСТИМОСТИ ЗНАКОВ ЗОДИАКА УЖЕ ЧИТАТЬ СТАЛА. ВСЕ ПЛОХО :(,0
@levprostoy доллары которые крутятся в сша и в европе другие ))) нормик? ))),1
"@molodo_zeleno может быть это и есть тусовка? она началась, а ты и не заметила( ПРОСТО ВЧЕРА ТЫ СТАЛА ВЗРОСЛОЙ! МАСЛИНЫ!",0
"мне кажется,я за сегодняшний день просто достала @HollUndead :D",1
"Шикарная книга. Я не хочу, чтобы она заканчивалась:( 
Тащусь от нее просто",0
"@janesekator Ты там, я смотрю, еще и подрабатываешь с;
Хорошо устроилась ;)",1
На этот раз не смогла удержать равновесие..упала(( #зима #скользко #первое_падение,0
"...нескольким предметам.
я и задания еще не открывал. потому что гости дома( вот появилась возможность написать твит.-.",0
RT @bovejyjujaw: О ужас. Вернулся я обратно. Подхожу к холодильнику чтобы проверить все ли в порядке. Открываю дверцу.... и капеееец :-!..,0
"@DrBeLLeBW при том, что ты себя не особо хорошо чувствовала. :-( Ты в зимней обуви вышла?",0
"@stereoderevo жаль, была там на прошлой неделе, а тебя еще не было за барной стойкой(((",0
"В последнее время я не могу уснуть, а когда засыпаю мне снится Noize MC о_О",0
А вслед за IE9 — рекламу World of Warcraft o_O,0
Второй день нету горячей воды.......печально=(,0
"ДОБРОЕ УТРО, ЖУЙК! у меня отличное настроение, чего и вам желаю :)",1
RT @spnira: прослезилась( http://t.co/HEHkT17QJb,0
"Сделала коллаж
Целый день потратила чтобы его доделать:) http://t.co/hYWS8Fcc08",1
"@NikolinaTheOne Нно:( Ладно, немного осталось. 2 недели и всё! Freedom!",0
чооооорт(( опять начал шуметь винт. охоже писец ему настал...,0
"RT @Kiwwwi_cfc: кстати,это я заказал сегодня снег для @Skorpielle ,чтобы она в своей день рождения чувствовала себя хорошо :)",1
"RT @xazivocycel: Фигасе, в России оказывается думают, что москалi — это только москвичи о_О",0
@ErdenebaatarG кексийг гоё амттай болгох гэж хичээлээшдэ :),1
Съездили в центр! Это было что то! Я тебя очень люблю),1
"Бро как обычно. У меня травма на все детство, а он ржет :(",0
"Сказали сидеть дома целую неделю,ну блииин((",0
бл. вот почему джастин так не делает как ариана:(,0
"Когда  я придумываю подарок кому-то на праздник, потом прям не терпится поскорее подарить) а если уж куплю, то вообще места себе не нахожу!)",1
@xsealord по 200 руб. в месяц можно разместить ссылки на тележках в гиперспаре в Пролетарском! Торопитесь! Предложение ограничено! :-),1
"@vi_soglashaetes это ахиренно. но я не хочу ,чтобы ты так делала ;(((((((",0
"скоро уже регистрация откроется, а я так и не решила, какие предметы брать :(",0
"@EncantoDeFiera Так я сам себе босс, а раньше-то думал быть наёмным :D",1
печально понимать то что ты стала таким днищем из-за своей лени(,0
"Украинская певица Руслана пригрозила устроить самосожжение на Майдане / Люди, не мешайте этому понту!!! ))) http://t.co/OcBAVJNpZg",1
RT @nazar017: С Юрием и Петей)) специально для vadim_instagram http://t.co/6DgXOelGaV,1
Как же хорошо сейчас на улице) Погода то что надо))) http://t.co/3JTnFj89Qc,1
"@vitalijahmerov Вот она - ульяновская журналистика, услышать одно, сделать вывод обратный и сбежать ;)",1
"Новая прошивка качалась из тырнетов в 5 раз быстрее, чем сейчас копируется на телефон =(",0
RT @b_lutaa: Өчүүхэн юмаар сайхан орчин бий болгох олон аргын зөвхөн нэг нь... :)) http://t.co/NG5oOkMLRk,1
"@meh_joey кстати  фотика не будет :с
:(:(:(:(:(:(:(:(:(:(:(:(",0
"@Cactus_Officer Я ПРИШЕЛ!!!!! БЛЯ, ИЗВИНЯЮСЬ ЧТО ДОЛГО (((",0
"Загуглил сфоё ФИО и узнал, что я  нахожусь в федеральном розыске как должник. Б**ть:(",0
RT @lu_in_the_sky: Острова 2014 скорее всего не будет((((( вот это печаль так печаль...,0
Я просто что-то рано проснулась :( http://t.co/mU59vjifEa,0
@VasilevaER никто не просил идти ко 2.Ален опять ты какая-то дерзкая(,0
"@7505Agar @ItgelHusel89 @bisheemuu @ChGanbaatar @mungundalai1 @Amgalan_Ba @Ochbadral Едрийн мэнд, амралтаа сайхан енгереегеерэй!!! :-)",1
"RT @99Marakova: Мы сделали все что в наших силах :,(",0
"у кого есть деревяшка?
одолжите пожалуйста :(",0
"RT @arthurnerimbaud: топ 5 самых мерзких персонажей
1) ТОПОР!!!!!
2) хайд
3) хохол
4) яникс 
5) мурмурвиззи",1
"@YOUR_L_A_BABY мне нравится:3 хотя мандраж всегда присутствует:) но мне, все это приносит только удовольствие:3",1
"сижу и жду сообщения, а оно не приходит!

:(",0
"моя кошка впервые спит у меня в ногах, мне кажется, это я сейчас заурчу)",1
Самое больное быть отвергнутым человеком:((,0
Насчёт работы... как с учёбой-то совместить?:(,0
"Сейчас зашла в Тви на твой профиль и увидела, в уведомлениях ссылки с ютьуба не проходят. Антивир их блокирует((",0
@_BMTH_BMTH УДАЧИИИ!! всех там сделай и возвращайся с победой :D,1
"@korobokspichek1, богиня. что тут такого странного?)))",1
"@lyuboveckii ответы это одно, а 16 то зачет(",0
@klirik80 @rank444 и что если не секрет? А моему мужу вечно ничего не нужно. Так и приходиться что-то выдумывать(,0
"RT @Puuuuudge: Заебись денек 
Только домой пришел!
Дима это ваше кадр)))
Ржали как могли",1
RT @lugylacugohe: Archontes выпустили EP Колыбельная и наконец-то запели на русском! Неужели скоро заслуженно засияют? :),1
"Ужасное чувство,что каждое воскресенье будет такое;(",0
"на улице так скользко,благодаря Юле упала спасибо что ли)вххаха",1
"Люблю Третьякову за то, что она беситься тогда, когда я называю её Третьяковой :3
Люблю тебя Ань :* http://t.co/VLWCJFPZSU",1
"Опять простыла....!!!;(Все гуляют,катают,тусуют,а я!;(((Что за невезение!!!",0
Не люблю когда вата на работе:( сидишь ничего не делаешь и время тянется как резина...,0
"я так все посчитал и выяснил, чтобы все здать нужно было начинать учиться 10 лет назад(",0
А за наушниками вставать не охота - хорошо лежу(,0
"""А не пошел бы ты в жору?"" -сказала Алена. Ну в принципе да, пусть идет) так даже обиднее)",1
@liberty_idol @kingdoowop у меня такой живот когда я обожрусь(,0
@alduckz Самое то!....я с 5 утра ресницами хлопаю....надоело),1
"Как же холодно, словами не передать.
В пробке уже час, в холодном троллейбусе, это  ужас;(",0
"@XeniaKolchina урааааа, а я блять заболела. я лах( я так ждала, чтобы тебя выписали, а взяла и заболела((",0
@st_irenka у меня сегодня весь вечер какое-то странно мелланхолическое состояние(,0
"@dedmorozrus❤Дорогой Дедушка Мороз загадаю в НОВОГОДНЮЮ НОЧЬ,чтобы @fkirkorov ❤ на Славянском Базаре подарил поклонникам ДРУГУЮ ЛЕТНЮЮ НОЧЬ)",1
"Дома скучно,в твиттере скучно,везде скучно(",0
ооо... началась война цен на e-ink устройства :) Радует,1
"Возможно, он был в глубокой депрессии. =( #follow",0
"утром пришлось переться к этому дебильному врачу.((((мука какая,лучше бы в школу пошла(((",0
ну ужели выхадныеееееееееееееееееееее правда пролетят будто их и не было вообще (((((((((((((((,0
RT @Alexey_Andronov: Ну пошло дело :))))) “@djoshua7: :D http://t.co/c1fYCI7tUJ”,1
"Как же я скучаю по Sims 3 :3 Помню как купила свой первый диск с дополнением ""World Andenture"" - вижжала, как сучка :D",1
"После матча Real madrid-Olimpic De xativa,я больше не верю в молодежку Реала((",0
@terracottepie  у меня горло сегодня заболело и насморк!!!!фууу ненавижу болеть:(,0
"После   я уже вижу ""Скобкин золотой купол"" наряду с ""Сонька золотая ручка"" :-D",1
"Мастер и Маргарита, снова уснуть не могу :( http://t.co/SKNiYTO7TF",0
"RT @1997_aigul: @alinkooooy ты тоже:* и тебе спасибо за все,Алинчик:3",1
"Стало одновременно и лучше и хуже, откатываюсь обратно. Итого — производительность улучшилась, но баги увеличились :(",0
конец этого года самый хучший в жизни!!!!!!(((((,0
@Moreliya_ вот он лежит и зовет тебя )) Марина одень меня http://t.co/7whWGbFwn0,1
@nuware мои любые..а то тлен((в лс если можно..,0
"RT @ishimovaKA: Зачем я посмотрела это... Боже, они такие маленькие и беззащитные. А мы носим шубы, да еще и платим за смерть((( http://t.c…",0
@olestu завтра не могу ((( вот в среду могу заехать! можно в среду?,0
"“@OPushkina: Счастливых выходных!!! http://t.co/PKoQd7a5vN”
Поддерживаю полностью!!))",1
Я вернулась из больнички. Мне плохо...( В сон ужасно клонит...,0
Идёт горизонтальный снег. А мне ещё на улицу выходить: в кино билеты на вечерний сеанс взяли :(,0
"Зате я знаю кому зараз найвеселішее. То я про Віку, баба-агонь:D",1
"RT @YraSunrise: @Fontanka_spb расслабитесь, нас с вами всех расстреляют еще к 2020 :(",0
"@fcuktv ох!:( завтра иду к врачу, готовлюсь к разорению на лекарства!:(",0
Geany — очень неплохой редактор для python. Пока нет времени настроить emacs,1
"@vlad1583 совершенно верно, в рабочее время я работаю ))",1
"RT @xeryxuzak: в конце-то концов, может уже разрешить просмотр комментариев через точку? два раза рефлекторно ошибся :-(",0
"RT @authorityCobra: @GeorgeWalrus Дададдаа, давай :D
У меня парикан чёрно-красный с ирокезом есть даже :D",1
"RT @ollivercom: цитрон, я не дам тебе пришить мне яички :-)",1
Ездить в этих мерзких маршрутках без наушников-УЖАСНО!!! #потеряла(,0
"Кстати при первой попытке открыть ключом дверь, и поняв что никак, погнула его в 2х местах(",0
"RT @rina_bueno: почему в твиттер редко пишешь? :(( — НЕУЖЕЛИ НИКТО НЕ ПОНЯЛ, ЧТО У МЕНЯ ПОЯВИЛАСЬ ЛИЧНАЯ ЖИЗНЬ? http://t.co/sF24Qz41jj",0
А теперь внимание ! Матчи на чм в Рио будут начинаться в 12 и 2 ночи. Привет всем нам рабочим :)),1
"@MrsRourke_s_tit @_vivante @dyu_bryun так было задумано, да :)",1
"@Adele_Tok аххахахаха
я я пророка на 3 рассказал(((
вот это обидно
а его легко выучить
представт, что это твой бывший
который тебя бросил",0
@irairairka Все не по книге. В серии увидишь(,0
"@we_are_shining бляяяяяяяя, прасти , я не заметил :(",0
@kislotaaaaa @Darya_Tsareva @Naumova_Iuliia окейси)),1
RT @faicelfei82: ПИПЕЦ!!!! ЧТО за админы??? Малолетки...((((,0
"Лазарева вчера обещала, что сегодня я не буду ее ждать ((((",0
"Вот смотрю в жуйк, слушаю коллег и не понимаю, откуда берётся ещё пара часов в день на игрушки... %(",0
"@JuliaSummer_JS скажем, про между прочим сказала))))",1
Ха. Стоит мне только тебя увидеть как у меня сразу повышается настроение!) Например сегодня когда я тебя увидела мне сразу стало хорошо и,1
"@oosnovina он рассказал, как ты пела ему песню)) и был приятно удивлен,что мы пришли после твоих комментов в инсте)",1
RT @VladkaNevskaya: Я хочу сына))) http://t.co/X45I976bPb,1
Кажется #ДжулиПлек малехо перегнула палку в создании #сюжет для @vampirediaries . Слишком все запутано. Хотя все равно тянет к просмотру),1
"@yuki_no_hono везет) а у нас тонны кубометров снега, и все - либо лед, либо вода.",1
"некоторые в школе уже сидят, а я только с трудом глаза разлипаю:(",0
RT @vshirokov: с мега-профессионалом и просто эффектным красавцем @fkirkorov после сегодняшней фотосессии !) http://t.co/Z3irRCEKh3,1
"Толя скинул мне пикчу, я показал всем подряд и все сказали что это 40летний мужик( http://t.co/sXtmtPZuox",0
"@HIMCHANFUCKYEEE да, он сам по себе очень красивый... долой косметику! ;)
пс: у него слишком ах ценные стрелочки. я завидую...",1
"дома нет бутылки. Постоянно испытываю жажду, блясукабя :((((",0
"Начинаю восстановление сообщений в жуйке, трепещите, подписщики)",1
"RT @pesimeqan: Что за черная полоса: увольняюсь, дз не делаю, нет времени вообще:(",0
"@AlexeyL7 будем вдвоем вертеть... два деда Максима, как в той самой песне)",1
"RT @mishacollinsfil: @BAD_TOMAT Я Станиславский, я ни верю(((99",0
RT @Mosfilmovskiy: После матча @Lenin_Volodia вручил именной шарф @denis69davydov:-) спасибо @oldultra за помощь #молодёжка #spartak http:/…,1
стал часто подвисать конкретно. Замечено что чаще всего именно гугло-ридр все крашит и все вкладки из него открытые. :(,0
"Как бы я хотела провести день с фильмом,пледом и горячем чаем ,но треша((",0
"Рабочий день начинается отлично,кабинет не открывается,заел замок(",0
"@valeraa_valera О,а у меня Краснодонская,24))
скоро буду)))",1
"@Art_mast а я тебе еще раз говорю, что пидорство навязать невозможно. Думаешь, если тебя укусит гей так ты тоже того?)",1
RT @zmey__kasta: “@airat_13: @zmey__kasta только что стал «самым счастливым человеком на Земле»!!! Девочка. !!!)))” Мои поздравления!,1
"@uprt_sterekoman  мы одновременно с тобою написали одно и тоже)
Если будет снег)",1
Спать охото;( это маленький пушистый дьявол всю ночь спать не давал:(,0
Верни мне мой предпоследний день ноября родной(((( http://t.co/IYLV8ZhKau,0
"RT @JuliaDanilkova: Пришли в кафе с Колей, и познакомилась с Максом и Женей :D    Хороший вечер :3 http://t.co/LqVwcpLU1J",1
RT @Football_istka: @VseProssto спасибо ты так добра)) какуля)))),1
"@stelmashenok96 @chernikakate ахаха, ты права:)лёгкое помутнение:)",1
"1 Апреля... настроение что то нет, да и подъебов не наготовил... (( Сегодня надо быть бдительным...",0
ПЛАТЬЯ от Димы Билан@BilanOfficial!!-расходились бы как ГОРЯЧИЕ ПИРОЖКИ!!) причем зимой и летом!..)),1
"@HotGirl93 вот то же самое. Сижу на работе, а состояние такое паршивое( Главное не заболеть!!!!",0
"мне очень неловко перед всеми, кто меня читает :(",0
"Ахахахаха, я только посмотрев во 2 раз на эту  фотку и спалила Роба! :D",1
"копченая погода(
хер выедешь из этой Троещини",0
@vikascheglova азахаха. ЛОООХХ. А я тебе не отдал распечатку) Лооохх) А во сколько вальс у вас завтра?,1
"RT @kawaii_mil: по-моему, лошадь испугалась Тао:D по глазам вижу:D http://t.co/j8suv8bwkJ",1
"Хуже полного отсутствия интернета, только частичное отсутствие интернета, когда ты вроде бы сидишь в скайпе , но не можешь зайти в ВК(",0
"завтра как 20 лет нет моей дорогой бабушки :,(",0
"RT @wylsacom: Слишком много ошибок в ""завидую"". :)
RT @zaharikov67: @wylsacom эх, бедные пользователи оси седьмой, как я вам сочувствую. P.…",1
twitter съехал с рельс и теперь заправляется кофе (,0
"@Yellow_Chicken просто группа закрыта, а меня там нет, поэтому не посмотреть поподробней, но надеюсь я все верно теперь знаю) спасибо",1
RT @DoreBrown: труд из обезьяны сделал уставшую обезьяну... ),1
RT @Malvina_say: за месяц стали как семья:* http://t.co/Kb8F8JGCQa,1
@mrs_Grinka я не знаю как так получилось(,0
"а у кого сегодня день рождения?!
просто уже 29
как быстро летит время...

днем поздравлю) http://t.co/AN7v7YwGcG",1
"#VIXX1stWin  Ееее,молодцы ^^ 

мы поплачем в честь победы,а вы,сцучки эксо,стойте,сегодня вы наши вешалки :D",1
"@radioromashka Прозвучало как угроза ((( Никто ж ВАС не хоронит, а наоборот все ужасно соскучились!!! А то и понедельник совсем не мил((",0
"Обещали подарить тетрис на др, но наебали(((((",0
так не ловко чувствую себя перед мамой(((,0
"RT @tyhakenacam: Аппле лег пытаясь верифицировать email для facetime :( Хде новый датацентр, гады ?",0
Сегодня я родитель))) Пришла на собрание к племяшке),1
"Пилять, ну дайте мне инвайт на Хабр, плиз. А то я каждый раз стесняюсь из-под женского ника писать. :(",0
@dirik_69  хахахахахахах да ты дерзкий нарушитель :D,1
"@INFERNOSILA @Ashera_Tee ему и так досталось бедному, скорая была(",0
"Но я посмотрел 21 минуту и не выдержал.
Жук ушел(",0
прилив сил...встаешь с кресла и чуть не падаешь от слабости в ногах((( себя не об http://t.co/LaZQ3K0uG7,0
"RT @votaree: Арина приветик! Читал про тебя в тс а там пишут что ты только с элитой общаешься( 
з а ж р а л а с ь !",0
"@DOKTOP_B_TAPDIC эй,ты!!!
кто кому в окно должен был лезть?!)",1
"Третий день подряд на ужин пельмешки. 
Даже не надоели)",1
@ourAIDA это самая гениальная моральная поддержка за всю мою жизнь :DDDDDDD,1
"RT @iamsolitude: @Voxx_Populi чёрт, ахах, я так же на этот вопрос ответила :D",1
не смотрите на ночь в интернете мировые новости-спать плохо будете((,0
"@Vlada_Tulyakova ааааа! блин, я в град уматываю как раз( го на раскатанный в среду",0
@Mr_Warman алкоголики-бомжи постоянно находят себе на похмел :D,1
ой не обзывает она людей) ты хоть сама себе не ври))))))ахах))) — ахаххаа http://t.co/HVoB1dZBwd,1
"От пилять, аськокапец отложился, после реконнекта транспорт прицепил всю асю ;(",0
@macov_net очень разочарована отсутствием информации о невозможности заказать аппарат с самовывозом сегодня :( придется брать дороже:(,0
"RT @Pavsekakii: Всем хорошего сна! А мне через 3,5 часа ехать в #железнорск и вести прием... #работа... Се ля ви!))))",1
"Меня посадили в жюри на ""Вперед, мальчишки!"", это будет весело:DDDDD",1
RT @vixavaduc: блин. где-бы справить нг :(,0
"@gunneralex а ты где брал?
Я свои Джорданы привез из Варшавы.
А четверки видел лишь в одном месте - на немиге. Про этот магазин все знают.)",1
"ныть, что лето закончилось! Живи так, как будто у тебя всю жизнь одно лето) http://t.co/SVWidVVklt",1
"@tatka150599 извини, я в Россию больше не отправляю(",0
@DmitriRodionov =((( только твиттера еще не хватало,0
@kkirilll По итогам проверки тебе выдадут значок LTE :),1
"@dreamIcatcher ладно,уговорила) но как только часы пробьют 12...)))",1
"у репика решал рт нынешний этап. Решил всю часть А правильно и почувствовал себя богом. Но потом открыл часть В и понял, что все плохо ;(",0
"Просто копия dead island , я в шоке разработчики только могут копировать игры я вообще опечален((((",0
"Правда, жаль получила его не как у Green Day брала... Но все же автограф, вполне официальный и более-менее настоящий ;)",1
"@Angelina_One_HS блин, нет, давно было фото( извини",0
всегда так делаю бля ((((99( http://t.co/OpRRtx0txV,0
"нет :( но я все равно завтра в люди выхожу, хватит болеть",0
"@mr_niktodavno повезло,тв паспорт получила а мне еще долго ждать:(да и фотка думаю будет не очень у меня",0
"ага, а заодно и от мамы с папой ((( бедный малыш",0
"@Renversant_13 @irishka_ryazan похуй, она так, чисто поржать и пожрать забежала))",1
"Сегодня в #radiot не будет Маринки :( Девушки, это ваш шанс на минутку славы!",0
"@Lost_logic ты скажи это нам, у которых за ночь снега навалило около пяти сантиметров)))",1
"Хотел в инфо написать свой ник, а жуйкоблог сказал что ник занят( Я никогда тут невидел чека с таким ником. Как быть? Мож",0
@Sissy_Pisi распиздоска) если тебя уволят то я в добавок твою милую попку поимею)так что смотри не опаздывай,1
Видимо динамит-таки в попе у товарища @RomanSunrise сдетонировал и #пукан #бомбануло неслабо. Даже отписался от меня :(,0
"RT @rytacacyhyd: Naaa-na-na-nananana, nananana, hey, Jude! Слушаю сие уже третий день, битлы такие няшки же ^_^",1
"Пить ночью с родичами,плохо,вообще не думаешь что говоришь:(",0
"@wat3r_melon @EssirS не важно :) Вин 8 разработчики не могут юзать 2010 студию, например. Поэтому обновится очень нужно, а вот бета iOS…",1
@1Dloversvetka если мама не заставит идти в магистратуру то в следующем году)) а по возрасту я тебя только на 3 года старше,1
мы с каорей вместе ща сало оживляем а все отписываются))))) лол лозхи,1
"сохранить равновесия надо двигаться к цели,это родителей бесит,но стадо мигом оценит.( http://t.co/lHXca9W3mX",0
@LavrovaLove @Sveta_O_o сама офигелаа хаах :33,0
подарил сестренке на ДР HTC Wildfire — она счастлива :),1
"RT @finusahuqig: *...эх, вернуть бы время назад...пирожки сгорели((...*",0
"@rjrfby_lbds ахахаз, канешна можна ;з она у меня просто в труху :|",0
"нельзя сказать прямо? Почему? Ведь намного больнее, когда говоришь намёками :( http://t.co/zFxjtvyJJl",0
"..мх мх..Я вообще вообще не выспалась!Вчера мне не уснуть всё никак было, а сейчас я очень спать хочу((((((((",0
@Moscow_advokat Очень главное спасибо for   МЕДВЕД™ — он работал клоуном-аниматором!   :-))),1
"RT @foperulidufo: Был себе неплохой сервис http://t.co/miaOS2B0yy, а взял и стал неюзабельным :(",0
Универчик нарядили к Новому году) +1 к карме ректора))),1
RT @Powertropin: @SlezaNatalia @euromaidan в рашке тоже много тупых))))),1
"Асаги так спросила про мой твит с пс4, пс3 и булкой, что мне стало втройне обидней, что у меня есть только булка(",0
@vladimirovna395 а у меня как-то не оч получается( А ты одну полосочку берёшь?С цветной бумаги делаешь или какой?,0
Завтра дуэт)) удачи нам с @KhalifeKatarina )) люблю**,1
"обидно, что не могу быть сейчас в Миллениуме, но по трансляции примерно представляю, что там творится) @AplusFm",1
лень меня настиглааа :( http://t.co/BTb55CWtR2,0
RT @torpyotr: Я БОЛЬШЕ НЕ МЭР ГИМНАЗИИ :(((((9,0
RT @lyfynyxewor: На кухне что то капнуло на плиту и по всей квартире распространилось Пригоревшее зловоние :(  попыталась открыть окно на,0
"@addy_fly это естественно и лично я это считаю милым))И да,поощряю твою любовь к книгам хоть и сам редко читаю :)",1
"@jeorde_jo кароч ,я не знаю,что происходит(",0
"Хах , не еду на учёбу :) 
Позвонила бабулечке , едем в центр ",1
у всех белиберов лимит :( #mtvstars Justin Bieber,0
странно у меня нет пункта активация по телефону ток через инет( ставил англ версию без проблем зарегил,0
Кристина ест пюре с сосиской и просит что бы я сфоткала что она ест ))))),1
БЛЯТЬБЛЯТЬБЛЯТЬ КАКОЙ АД Я ТОЛЬКО ЧТО ПОСМОТРЕЛ :((((((((((((((((((((((((((((((((((((((((((((((((((((,0
"Как люди могут питаться не человеческой едой??? Это не возможно! Не повезло тем, кто не может нормально поесть...(",0
#TranceFamily я уже определилась с моим #FutureFaborite ,1
@MC_arych ну малоли ) моё дело указать ) Вдруг это заставит кого-то из моих фоловеров узнать тебя получше и стать благодарным читателем ),1
"@PollyTrubnikova ахуеть как я жалею,что мы так и не сфоткались(",0
"пересадили, потому что ржал на весь класс(",0
Эта рыжая падла снова нассал посреди стола. :(,0
"RT @MashaLitvinova4: @YoouYooou знаю я,Лизк:*
Просто убеждаюсь в правоте твоих некоторых слов:)
Ты прекрасна!*",1
"@kettmeow когда я играла в нее в детстве,дальше 3 уровня не продвигалась.а на компе фиганула неплохо так.а твою игрушку не знаю(",0
Только сегодня и только у нас — первое живое индийское кино на Жуйке! Спешите видеть!    :),1
@Suluth АХАХАХАХАХААХХАХАХАХА:DDD ты там тайно лсд перед ном не принимаешь??,1
Плечё измывает от боли :( доносилась рюкзак...,0
"@is_brian_kinney он в ключ превращается, нахуй мне твои труселя пробивать?:DDDD",1
RT @Veduniya: Первый раз на борде:-) Ощущения офигенные,1
@ischadie_ada бля да пиздец внатуре( и я охуеваю. нормально добралась?,0
"Поставить будильник на 7,встать в 13.00( почему я не слышу будильник (",0
"какой раз смотрю гп, а всё бьюсь в истерике когда умирает Добби :(",0
Еще желающие на должность главы Мегиона есть? Первый - @lobov_a уже вызвался :),1
"Как же фигово, когда приходится разрываться между двумя одинаково важными людьми  :(",0
От Андрюшиных конфет у меня живот болит :(,0
Что ты чаще всего покупаешь в магазине? — жвачку) http://t.co/JmJG4A4EXq,1
RT @Vinni_Tweetcorn: @ilyamarmeladow сегодня хорошо выступил на сцене в роли ведущего:D,1
RT @yzszerniead: не хочу учиться хочу жениться))) или обняться ),1
"RT @NasyaNasy: В поисках свободной квартиры, чтобы пожарить пельмени:D",1
"@dukhovnoe_litso фейк, будь мне столько лет, я бы не катал на стрёмной доске и базарными траками(",0
даже некого отправить в магазин( кушать хочу(((,0
